Suburb,Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,label
Templestowe Lower,3,h,1098000.0,13.8,3.0,2.0,1.0,649.0,Eastern Metropolitan
Reservoir,3,h,755000.0,12.0,3.0,1.0,1.0,482.0,Northern Metropolitan
Essendon,1,u,310000.0,8.0,1.0,1.0,1.0,845.0,Western Metropolitan
Kew,3,h,1410000.0,5.6,3.0,2.0,1.0,442.0,Southern Metropolitan
Mill Park,4,t,492000.0,17.9,4.0,1.0,1.0,199.0,Northern Metropolitan
Yarraville,3,h,1190000.0,6.3,3.0,1.0,2.0,515.0,Western Metropolitan
Eaglemont,2,u,525000.0,10.3,2.0,1.0,1.0,79.0,Eastern Metropolitan
Reservoir,3,h,906000.0,12.0,3.0,1.0,2.0,741.0,Northern Metropolitan
Yarraville,2,t,650000.0,7.0,2.0,1.0,1.0,0.0,Western Metropolitan
Balwyn North,5,h,1560000.0,9.2,5.0,2.0,3.0,845.0,Southern Metropolitan
Preston,4,h,770000.0,8.8,4.0,1.0,1.0,494.0,Northern Metropolitan
Murrumbeena,2,u,586000.0,12.1,2.0,2.0,1.0,0.0,Southern Metropolitan
St Kilda,1,u,481000.0,5.0,1.0,1.0,1.0,0.0,Southern Metropolitan
Oakleigh South,4,h,1410000.0,14.7,4.0,2.0,4.0,590.0,South-Eastern Metropolitan
South Yarra,1,u,422000.0,3.3,1.0,1.0,0.0,0.0,Southern Metropolitan
Hawthorn,1,u,365000.0,4.6,1.0,1.0,1.0,0.0,Southern Metropolitan
Ashburton,4,h,1800000.0,11.0,4.0,2.0,4.0,749.0,Southern Metropolitan
Hadfield,3,h,785000.0,11.2,3.0,1.0,1.0,602.0,Northern Metropolitan
Maidstone,3,t,722000.0,6.4,3.0,2.0,2.0,147.0,Western Metropolitan
Aberfeldie,2,u,373000.0,9.1,2.0,1.0,1.0,0.0,Western Metropolitan
Hughesdale,3,u,1203500.0,12.3,3.0,2.0,2.0,311.0,Southern Metropolitan
Brighton East,4,h,1720000.0,10.7,2.0,2.0,2.0,676.0,Southern Metropolitan
Kingsville,4,h,1205000.0,7.8,4.0,1.0,1.0,318.0,Western Metropolitan
Prahran,3,h,1650000.0,4.6,3.0,1.0,0.0,435.0,Southern Metropolitan
Prahran,2,u,1240000.0,4.6,2.0,1.0,1.0,0.0,Southern Metropolitan
Broadmeadows,4,h,753000.0,14.0,4.0,1.0,2.0,696.0,Northern Metropolitan
Southbank,3,u,720000.0,1.2,3.0,2.0,1.0,0.0,Southern Metropolitan
Mount Waverley,3,h,1586000.0,14.2,3.0,1.0,1.0,718.0,Eastern Metropolitan
Pascoe Vale,2,h,650000.0,8.5,2.0,1.0,2.0,605.0,Northern Metropolitan
Hawthorn East,3,h,1420000.0,7.5,3.0,1.0,2.0,362.0,Southern Metropolitan
Sandringham,3,h,1725000.0,15.2,3.0,1.0,2.0,493.0,Southern Metropolitan
Diamond Creek,3,h,815000.0,21.8,3.0,2.0,3.0,790.0,Northern Victoria
Burnley,2,h,1202500.0,3.5,2.0,1.0,1.0,149.0,Northern Metropolitan
Carlton,2,h,1170000.0,1.8,2.0,1.0,1.0,144.0,Northern Metropolitan
Ascot Vale,3,h,890000.0,5.9,3.0,1.0,1.0,242.0,Western Metropolitan
Ashwood,3,h,1631000.0,12.2,3.0,2.0,3.0,782.0,Southern Metropolitan
Carnegie,2,u,804000.0,11.4,2.0,2.0,1.0,0.0,Southern Metropolitan
West Footscray,3,h,913000.0,8.2,3.0,1.0,3.0,448.0,Western Metropolitan
Parkdale,3,h,1051000.0,21.5,3.0,2.0,2.0,597.0,South-Eastern Metropolitan
Hillside,4,h,805000.0,18.0,4.0,3.0,2.0,970.0,Western Metropolitan
Melton South,3,h,460000.0,29.8,3.0,1.0,1.0,602.0,Western Victoria
Meadow Heights,4,h,570000.0,17.4,4.0,2.0,2.0,665.0,Northern Metropolitan
Alphington,1,u,320000.0,6.4,1.0,1.0,1.0,915.0,Northern Metropolitan
Reservoir,3,h,540000.0,11.2,3.0,2.0,2.0,215.0,Northern Metropolitan
Brunswick,3,h,1125000.0,5.2,3.0,1.0,1.0,278.0,Northern Metropolitan
Surrey Hills,3,h,2200000.0,11.2,3.0,2.0,4.0,816.0,Southern Metropolitan
South Yarra,2,u,693000.0,3.3,2.0,1.0,1.0,2122.0,Southern Metropolitan
Yallambie,3,h,984000.0,15.0,3.0,2.0,2.0,552.0,Northern Metropolitan
Glen Iris,3,h,1931000.0,9.2,3.0,2.0,2.0,648.0,Southern Metropolitan
Camberwell,4,h,2850000.0,7.7,4.0,2.0,8.0,905.0,Southern Metropolitan
Blackburn North,4,h,1375000.0,13.4,4.0,1.0,3.0,757.0,Eastern Metropolitan
South Yarra,1,u,540000.0,3.3,1.0,1.0,1.0,480.0,Southern Metropolitan
Fawkner,3,h,783000.0,12.4,3.0,2.0,1.0,603.0,Northern Metropolitan
Glenroy,3,h,980000.0,13.0,3.0,2.0,3.0,1029.0,Northern Metropolitan
Coburg,3,h,985000.0,7.8,3.0,1.0,1.0,309.0,Northern Metropolitan
Sunshine West,4,h,621000.0,13.5,3.0,1.0,1.0,700.0,Western Metropolitan
Noble Park,3,h,650000.0,22.7,3.0,1.0,1.0,637.0,South-Eastern Metropolitan
Heidelberg,2,u,475000.0,10.6,2.0,1.0,2.0,247.0,Eastern Metropolitan
Preston,4,h,840000.0,8.4,4.0,1.0,1.0,313.0,Northern Metropolitan
Taylors Lakes,3,h,693000.0,15.5,3.0,2.0,3.0,723.0,Western Metropolitan
Brunswick,3,h,905000.0,5.2,3.0,1.0,1.0,314.0,Northern Metropolitan
Heidelberg West,2,u,444000.0,8.8,2.0,1.0,1.0,94.0,Eastern Metropolitan
Essendon,2,u,460000.0,8.0,2.0,1.0,1.0,0.0,Western Metropolitan
Fawkner,3,h,691500.0,12.4,3.0,1.0,1.0,646.0,Northern Metropolitan
Maribyrnong,4,h,1100000.0,8.7,4.0,2.0,2.0,586.0,Western Metropolitan
Fitzroy North,2,h,1400000.0,3.6,2.0,1.0,1.0,164.0,Northern Metropolitan
Brunswick West,3,h,942000.0,5.9,3.0,1.0,0.0,358.0,Northern Metropolitan
Richmond,3,h,1032000.0,2.6,3.0,1.0,0.0,128.0,Northern Metropolitan
Essendon,2,u,450000.0,8.0,2.0,1.0,1.0,0.0,Western Metropolitan
Bulleen,3,h,1320000.0,10.8,3.0,1.0,3.0,902.0,Eastern Metropolitan
Kew,2,u,588000.0,5.6,2.0,1.0,1.0,0.0,Southern Metropolitan
Eaglemont,4,h,2600000.0,10.3,3.0,2.0,3.0,871.0,Eastern Metropolitan
Brighton,5,h,1562500.0,11.2,5.0,2.0,2.0,655.0,Southern Metropolitan
Balwyn North,4,h,1670000.0,9.2,4.0,1.0,4.0,1042.0,Southern Metropolitan
Hampton,2,u,587000.0,13.7,2.0,1.0,1.0,0.0,Southern Metropolitan
Collingwood,1,u,550000.0,1.6,1.0,1.0,0.0,0.0,Northern Metropolitan
Dandenong,2,h,488000.0,24.7,2.0,1.0,1.0,414.0,South-Eastern Metropolitan
Bundoora,2,t,505000.0,12.1,2.0,1.0,2.0,90.0,Northern Metropolitan
Heidelberg Heights,3,h,740600.0,10.5,3.0,2.0,2.0,337.0,Eastern Metropolitan
Oakleigh East,3,h,1292000.0,12.3,3.0,1.0,1.0,716.0,Southern Metropolitan
Essendon,4,h,1360000.0,7.5,4.0,2.0,1.0,267.0,Western Metropolitan
Glen Iris,5,h,1960000.0,9.2,5.0,3.0,2.0,650.0,Southern Metropolitan
Docklands,4,t,1370000.0,1.9,4.0,2.0,2.0,0.0,Southern Metropolitan
Carlton North,2,h,1540000.0,3.5,2.0,1.0,,158.0,Northern Metropolitan
Coburg,4,h,955000.0,7.8,4.0,2.0,1.0,295.0,Northern Metropolitan
Heidelberg,3,h,1250000.0,8.9,3.0,1.0,0.0,668.0,Eastern Metropolitan
Moorabbin,2,u,639000.0,14.6,2.0,1.0,1.0,83.0,Southern Metropolitan
Sunshine West,3,h,640000.0,10.5,3.0,1.0,1.0,616.0,Western Metropolitan
Ivanhoe East,3,h,1740000.0,9.0,3.0,1.0,2.0,792.0,Eastern Metropolitan
Coburg,3,h,1025000.0,7.8,3.0,1.0,3.0,336.0,Northern Metropolitan
Thornbury,1,u,517500.0,6.5,1.0,1.0,0.0,0.0,Northern Metropolitan
Lalor,3,h,487000.0,16.3,3.0,1.0,1.0,533.0,Northern Metropolitan
Camberwell,3,h,1780000.0,7.8,3.0,1.0,1.0,769.0,Southern Metropolitan
Moonee Ponds,5,h,1730000.0,6.9,5.0,1.0,1.0,584.0,Western Metropolitan
Maribyrnong,4,h,1180000.0,8.7,4.0,3.0,2.0,688.0,Western Metropolitan
Ormond,1,u,362000.0,11.8,1.0,1.0,1.0,0.0,Southern Metropolitan
Bentleigh East,3,u,790000.0,13.9,3.0,1.0,2.0,406.0,Southern Metropolitan
Footscray,2,u,395000.0,5.1,2.0,1.0,1.0,0.0,Western Metropolitan
Williamstown,3,u,890000.0,8.0,3.0,1.0,3.0,0.0,Western Metropolitan
Malvern,4,h,4700000.0,7.4,4.0,3.0,2.0,879.0,Southern Metropolitan
Reservoir,2,u,470000.0,12.0,2.0,1.0,1.0,73.0,Northern Metropolitan
East Melbourne,2,t,1350000.0,1.3,2.0,2.0,1.0,87.0,Northern Metropolitan
Hadfield,2,h,640000.0,12.1,2.0,1.0,1.0,612.0,Northern Metropolitan
Keilor East,3,t,518500.0,11.7,3.0,1.0,1.0,165.0,Western Metropolitan
Bulleen,4,h,1000000.0,11.8,4.0,2.0,3.0,672.0,Eastern Metropolitan
Reservoir,3,h,805000.0,11.2,3.0,1.0,2.0,227.0,Northern Metropolitan
Avondale Heights,4,h,1155000.0,10.5,3.0,2.0,2.0,569.0,Western Metropolitan
Fitzroy North,2,t,1054000.0,3.5,2.0,2.0,1.0,0.0,Northern Metropolitan
North Melbourne,2,t,888000.0,2.3,2.0,1.0,1.0,0.0,Northern Metropolitan
Caulfield North,2,u,420000.0,8.1,2.0,1.0,1.0,0.0,Southern Metropolitan
Berwick,4,h,740000.0,35.2,4.0,2.0,2.0,796.0,Eastern Victoria
South Morang,4,h,600000.0,20.5,4.0,2.0,2.0,505.0,Northern Metropolitan
Parkdale,3,h,1315000.0,21.5,3.0,2.0,2.0,627.0,South-Eastern Metropolitan
Glenroy,3,h,512000.0,11.2,3.0,1.0,2.0,197.0,Northern Metropolitan
Elsternwick,2,u,741000.0,8.5,3.0,1.0,1.0,0.0,Southern Metropolitan
Malvern East,3,h,1750000.0,11.2,3.0,1.0,2.0,562.0,Southern Metropolitan
Templestowe Lower,3,h,1150000.0,13.8,4.0,2.0,2.0,649.0,Eastern Metropolitan
Box Hill,6,h,2150500.0,10.9,6.0,3.0,3.0,786.0,Eastern Metropolitan
Surrey Hills,5,h,1825000.0,10.2,5.0,3.0,2.0,368.0,Southern Metropolitan
Brunswick,4,h,1802500.0,5.2,4.0,3.0,1.0,238.0,Northern Metropolitan
Keilor Park,2,t,380000.0,14.5,2.0,1.0,1.0,161.0,Western Metropolitan
Balwyn North,4,h,2614000.0,9.2,4.0,2.0,2.0,772.0,Southern Metropolitan
Abbotsford,3,t,900000.0,2.5,3.0,2.0,2.0,0.0,Northern Metropolitan
Preston,2,h,1365000.0,8.4,2.0,1.0,2.0,525.0,Northern Metropolitan
Blackburn South,3,h,1300000.0,13.4,3.0,1.0,1.0,734.0,Eastern Metropolitan
Coburg,3,h,812000.0,7.8,3.0,1.0,1.0,370.0,Northern Metropolitan
Templestowe Lower,3,u,755000.0,13.8,3.0,1.0,2.0,265.0,Eastern Metropolitan
Greenvale,4,h,715000.0,20.4,4.0,2.0,2.0,680.0,Northern Metropolitan
North Melbourne,2,u,645000.0,2.3,2.0,1.0,1.0,0.0,Northern Metropolitan
Kensington,3,h,1260000.0,4.2,3.0,2.0,2.0,250.0,Northern Metropolitan
Southbank,3,h,1220000.0,1.2,3.0,1.0,1.0,0.0,Southern Metropolitan
Elwood,1,u,300000.0,7.7,1.0,1.0,0.0,0.0,Southern Metropolitan
Surrey Hills,3,u,1050000.0,10.2,3.0,2.0,2.0,0.0,Southern Metropolitan
Ivanhoe East,4,h,1660000.0,9.0,4.0,2.0,2.0,830.0,Eastern Metropolitan
Ascot Vale,4,h,1705000.0,5.9,4.0,2.0,4.0,598.0,Western Metropolitan
Cairnlea,3,h,640000.0,14.8,3.0,2.0,2.0,316.0,Western Metropolitan
Murrumbeena,2,h,861500.0,12.1,2.0,2.0,1.0,293.0,Southern Metropolitan
Hampton,4,h,2500000.0,13.8,4.0,2.0,4.0,683.0,Southern Metropolitan
Forest Hill,3,h,1131000.0,15.4,3.0,1.0,2.0,697.0,Eastern Metropolitan
Gisborne,4,h,807000.0,45.9,4.0,2.0,3.0,40468.0,Northern Victoria
Cheltenham,4,h,1160000.0,17.9,4.0,2.0,2.0,585.0,Southern Metropolitan
Maribyrnong,2,h,920000.0,4.3,2.0,1.0,1.0,575.0,Western Metropolitan
Essendon,3,h,911000.0,8.0,3.0,2.0,2.0,225.0,Western Metropolitan
Pascoe Vale,3,h,1210000.0,8.5,3.0,2.0,1.0,330.0,Northern Metropolitan
Reservoir,5,h,861000.0,12.0,5.0,3.0,2.0,650.0,Northern Metropolitan
Abbotsford,2,h,911000.0,3.0,2.0,1.0,0.0,141.0,Northern Metropolitan
Glen Iris,1,u,320000.0,7.3,1.0,1.0,0.0,0.0,Southern Metropolitan
Thomastown,3,h,670000.0,15.3,3.0,2.0,2.0,541.0,Northern Metropolitan
Balaclava,1,u,500000.0,6.6,1.0,1.0,0.0,0.0,Southern Metropolitan
Mooroolbark,3,h,760000.0,26.5,3.0,1.0,2.0,864.0,Eastern Victoria
Maidstone,3,t,695000.0,9.2,3.0,2.0,1.0,156.0,Western Metropolitan
Glenroy,2,u,410000.0,13.0,2.0,1.0,2.0,200.0,Northern Metropolitan
Pascoe Vale,3,u,736000.0,8.5,3.0,1.0,0.0,278.0,Northern Metropolitan
Werribee,4,h,635000.0,14.7,4.0,2.0,1.0,662.0,Western Metropolitan
Glen Waverley,4,h,1130000.0,16.7,4.0,2.0,2.0,690.0,Eastern Metropolitan
Bentleigh,3,h,1500000.0,13.0,3.0,2.0,1.0,565.0,Southern Metropolitan
Brunswick West,4,h,1268000.0,5.2,4.0,2.0,2.0,645.0,Northern Metropolitan
Aberfeldie,4,h,1350000.0,9.1,3.0,2.0,2.0,1076.0,Western Metropolitan
Murrumbeena,2,u,660000.0,10.1,2.0,1.0,1.0,109.0,Southern Metropolitan
Moorabbin,3,h,980000.0,14.6,3.0,1.0,2.0,623.0,Southern Metropolitan
Northcote,3,h,1350000.0,5.3,3.0,1.0,0.0,271.0,Northern Metropolitan
Oakleigh,3,u,633500.0,14.0,3.0,2.0,2.0,279.0,Southern Metropolitan
Reservoir,3,h,940000.0,11.2,3.0,1.0,2.0,756.0,Northern Metropolitan
Malvern East,4,h,1215000.0,11.2,4.0,2.0,2.0,207.0,Southern Metropolitan
Murrumbeena,3,h,1420000.0,12.1,3.0,1.0,1.0,700.0,Southern Metropolitan
Heidelberg,2,t,738000.0,8.9,2.0,1.0,2.0,154.0,Eastern Metropolitan
Mitcham,2,h,480000.0,17.2,2.0,1.0,1.0,72.0,Eastern Metropolitan
Ashburton,3,h,1500000.0,11.0,3.0,2.0,2.0,710.0,Southern Metropolitan
Blackburn South,4,h,1229000.0,13.4,4.0,2.0,2.0,727.0,Eastern Metropolitan
Glen Iris,4,h,2920000.0,7.3,4.0,3.0,3.0,1064.0,Southern Metropolitan
Craigieburn,3,h,465000.0,20.6,3.0,1.0,1.0,338.0,Northern Metropolitan
Brighton,2,u,620000.0,11.2,2.0,2.0,1.0,0.0,Southern Metropolitan
Toorak,2,u,857000.0,4.6,2.0,0.0,0.0,0.0,Southern Metropolitan
Clayton,3,h,1950000.0,16.7,3.0,1.0,2.0,734.0,South-Eastern Metropolitan
Wantirna,4,h,1214000.0,14.7,4.0,1.0,2.0,734.0,Eastern Metropolitan
Fairfield,3,h,1800000.0,5.7,3.0,1.0,2.0,697.0,Northern Metropolitan
Collingwood,1,u,461000.0,1.6,1.0,1.0,1.0,0.0,Northern Metropolitan
Richmond,2,u,660000.0,2.4,2.0,1.0,1.0,4422.0,Northern Metropolitan
Port Melbourne,3,h,1150000.0,3.8,3.0,2.0,1.0,0.0,Southern Metropolitan
Lower Plenty,2,u,650000.0,14.6,2.0,2.0,2.0,248.0,Eastern Metropolitan
Preston,3,h,1045000.0,8.8,3.0,1.0,2.0,513.0,Northern Metropolitan
Parkville,3,h,965000.0,2.6,3.0,2.0,2.0,173.0,Northern Metropolitan
Taylors Lakes,3,h,685000.0,15.5,3.0,1.0,2.0,678.0,Western Metropolitan
Oakleigh South,2,h,955500.0,15.5,2.0,1.0,3.0,697.0,South-Eastern Metropolitan
Kingsville,3,h,915000.0,6.4,3.0,2.0,4.0,463.0,Western Metropolitan
Balwyn,3,t,1100000.0,9.7,3.0,2.0,1.0,259.0,Southern Metropolitan
Richmond,3,h,2060000.0,2.6,3.0,2.0,1.0,181.0,Northern Metropolitan
Keilor East,4,h,1475000.0,11.7,4.0,2.0,2.0,988.0,Western Metropolitan
Fawkner,3,h,640000.0,12.4,3.0,1.0,4.0,533.0,Northern Metropolitan
Yarraville,3,h,1035000.0,7.0,3.0,1.0,2.0,289.0,Western Metropolitan
Maribyrnong,2,h,752500.0,4.3,2.0,1.0,,488.0,Western Metropolitan
South Yarra,2,u,1340000.0,2.7,2.0,2.0,2.0,0.0,Southern Metropolitan
Keilor East,4,t,886000.0,12.8,4.0,3.0,1.0,322.0,Western Metropolitan
Brunswick,1,u,240000.0,5.2,1.0,1.0,1.0,0.0,Northern Metropolitan
Hawthorn East,3,h,1890000.0,7.5,3.0,2.0,2.0,224.0,Southern Metropolitan
Clayton,3,h,1018000.0,16.7,3.0,1.0,2.0,615.0,South-Eastern Metropolitan
Fitzroy,2,t,1050000.0,1.6,2.0,1.0,1.0,87.0,Northern Metropolitan
Hampton,3,h,1460000.0,13.7,3.0,2.0,2.0,413.0,Southern Metropolitan
Kew,3,h,3001000.0,5.4,3.0,1.0,3.0,784.0,Southern Metropolitan
Brunswick,3,h,1550000.0,5.2,3.0,1.0,1.0,346.0,Northern Metropolitan
Broadmeadows,1,h,1100000.0,14.0,1.0,1.0,1.0,1312.0,Northern Metropolitan
Watsonia,2,h,701000.0,14.9,4.0,1.0,2.0,762.0,Northern Metropolitan
Brighton,2,u,1300000.0,11.2,2.0,2.0,2.0,0.0,Southern Metropolitan
Brighton East,5,h,1650000.0,10.3,5.0,2.0,5.0,773.0,Southern Metropolitan
Gowanbrae,3,h,485000.0,13.6,3.0,2.0,1.0,175.0,Western Metropolitan
Camberwell,3,h,3400000.0,7.8,3.0,2.0,4.0,877.0,Southern Metropolitan
Epping,3,h,560000.0,19.6,3.0,2.0,1.0,390.0,Northern Metropolitan
Carnegie,2,t,850000.0,10.1,2.0,2.0,1.0,117.0,Southern Metropolitan
Werribee,3,h,510000.0,14.7,3.0,1.0,1.0,614.0,Western Metropolitan
Moonee Ponds,2,u,542000.0,6.9,2.0,2.0,1.0,0.0,Western Metropolitan
Point Cook,4,h,715000.0,14.7,4.0,2.0,2.0,630.0,Western Metropolitan
Templestowe Lower,4,h,1201000.0,13.8,4.0,2.0,2.0,657.0,Eastern Metropolitan
Glen Iris,5,h,2100000.0,9.2,5.0,3.0,2.0,696.0,Southern Metropolitan
Windsor,3,h,2302000.0,5.1,3.0,1.0,4.0,440.0,Southern Metropolitan
Bentleigh,4,h,1300000.0,13.0,4.0,2.0,2.0,697.0,Southern Metropolitan
Brunswick West,3,h,1010000.0,5.2,3.0,2.0,4.0,413.0,Northern Metropolitan
Reservoir,4,h,895500.0,11.2,4.0,2.0,4.0,864.0,Northern Metropolitan
Hawthorn,2,u,1022000.0,5.3,2.0,1.0,1.0,2267.0,Southern Metropolitan
Essendon,3,h,1445000.0,8.0,3.0,2.0,1.0,400.0,Western Metropolitan
Collingwood,2,u,561000.0,2.0,2.0,2.0,2.0,3701.0,Northern Metropolitan
Yarraville,2,h,470000.0,7.0,2.0,1.0,1.0,79.0,Western Metropolitan
Reservoir,2,h,560000.0,12.0,2.0,1.0,1.0,198.0,Northern Metropolitan
Highett,3,h,1600000.0,16.0,3.0,2.0,3.0,598.0,Southern Metropolitan
Fitzroy,2,u,600000.0,1.6,2.0,1.0,1.0,2122.0,Northern Metropolitan
Brighton East,4,t,1731000.0,10.3,4.0,3.0,2.0,345.0,Southern Metropolitan
Albion,3,h,760000.0,13.9,3.0,1.0,2.0,534.0,Western Metropolitan
Collingwood,2,h,670000.0,1.6,2.0,1.0,0.0,118.0,Northern Metropolitan
Richmond,3,h,1555000.0,2.6,3.0,2.0,1.0,189.0,Northern Metropolitan
Glen Iris,3,h,1452000.0,9.2,3.0,2.0,2.0,269.0,Southern Metropolitan
Fitzroy,2,h,1440000.0,1.6,3.0,1.0,0.0,95.0,Northern Metropolitan
Heidelberg West,1,h,442000.0,9.4,1.0,1.0,0.0,290.0,Eastern Metropolitan
Bundoora,3,h,796000.0,12.1,3.0,2.0,2.0,534.0,Northern Metropolitan
Bulleen,4,h,1244000.0,11.8,4.0,2.0,2.0,530.0,Eastern Metropolitan
Hoppers Crossing,4,h,680000.0,18.4,4.0,2.0,3.0,800.0,Western Metropolitan
Prahran,3,h,1612000.0,4.5,3.0,2.0,0.0,146.0,Southern Metropolitan
Brighton,3,h,2445000.0,11.2,3.0,3.0,2.0,440.0,Southern Metropolitan
Lalor,3,h,700000.0,16.3,3.0,1.0,1.0,537.0,Northern Metropolitan
Prahran,3,h,1390000.0,4.6,3.0,2.0,1.0,125.0,Southern Metropolitan
Epping,3,h,410000.0,19.6,3.0,1.0,1.0,216.0,Northern Metropolitan
Hadfield,3,u,465000.0,12.1,3.0,1.0,1.0,225.0,Northern Metropolitan
Preston,4,h,914000.0,8.8,4.0,1.0,1.0,339.0,Northern Metropolitan
Airport West,3,h,860000.0,10.4,3.0,2.0,2.0,593.0,Western Metropolitan
Preston,3,h,1190000.0,8.8,3.0,2.0,2.0,572.0,Northern Metropolitan
North Melbourne,2,u,528500.0,2.3,2.0,1.0,1.0,0.0,Northern Metropolitan
Bentleigh East,3,h,1200000.0,13.9,3.0,1.0,1.0,721.0,Southern Metropolitan
Glen Iris,3,h,1456000.0,9.2,3.0,1.0,2.0,504.0,Southern Metropolitan
Essendon,3,h,850000.0,8.0,3.0,2.0,1.0,580.0,Western Metropolitan
Thornbury,3,h,891000.0,7.0,3.0,2.0,2.0,199.0,Northern Metropolitan
Malvern East,2,t,650000.0,11.2,2.0,2.0,1.0,0.0,Southern Metropolitan
Mordialloc,4,h,1225000.0,21.5,4.0,2.0,2.0,893.0,South-Eastern Metropolitan
Essendon,1,u,320500.0,8.0,1.0,1.0,1.0,0.0,Western Metropolitan
Mentone,4,h,900000.0,20.0,4.0,2.0,2.0,530.0,South-Eastern Metropolitan
Maidstone,3,h,580000.0,9.2,3.0,1.0,2.0,278.0,Western Metropolitan
Hawthorn,2,u,450000.0,5.3,2.0,1.0,1.0,1540.0,Southern Metropolitan
Cheltenham,4,h,1255000.0,17.9,4.0,2.0,4.0,712.0,Southern Metropolitan
Richmond,3,h,1100000.0,2.6,2.0,2.0,1.0,126.0,Northern Metropolitan
Northcote,2,h,1101000.0,5.5,2.0,1.0,0.0,229.0,Northern Metropolitan
Fawkner,3,h,640000.0,12.4,3.0,1.0,4.0,592.0,Northern Metropolitan
Jacana,3,h,460000.0,14.5,3.0,1.0,1.0,601.0,Northern Metropolitan
Dandenong North,3,h,627000.0,24.7,3.0,1.0,1.0,610.0,South-Eastern Metropolitan
Bayswater,3,h,755000.0,23.2,3.0,2.0,4.0,782.0,Eastern Metropolitan
Donvale,3,h,988000.0,16.1,3.0,2.0,2.0,243.0,Eastern Metropolitan
Coburg,2,u,466000.0,7.8,2.0,1.0,1.0,0.0,Northern Metropolitan
Reservoir,2,u,401000.0,11.2,2.0,1.0,1.0,184.0,Northern Metropolitan
Toorak,4,h,4000000.0,4.6,4.0,4.0,4.0,324.0,Southern Metropolitan
Brighton East,5,h,1900000.0,10.7,5.0,3.0,2.0,583.0,Southern Metropolitan
Preston,3,h,930000.0,8.8,3.0,1.0,2.0,518.0,Northern Metropolitan
Carnegie,2,t,855000.0,11.4,2.0,1.0,1.0,158.0,Southern Metropolitan
Bentleigh East,3,t,1055000.0,13.9,3.0,2.0,2.0,301.0,Southern Metropolitan
Richmond,3,h,1250000.0,2.6,3.0,2.0,1.0,120.0,Northern Metropolitan
Brighton East,2,h,1845000.0,10.7,2.0,1.0,2.0,604.0,Southern Metropolitan
Heidelberg West,3,h,580000.0,8.8,3.0,1.0,2.0,429.0,Eastern Metropolitan
Essendon,2,u,485000.0,8.0,2.0,1.0,1.0,0.0,Western Metropolitan
Pascoe Vale,3,h,721000.0,9.9,3.0,1.0,2.0,542.0,Northern Metropolitan
Maribyrnong,3,h,884500.0,8.7,3.0,2.0,2.0,211.0,Western Metropolitan
Deer Park,3,h,557000.0,14.8,3.0,1.0,2.0,539.0,Western Metropolitan
Essendon West,4,h,1345000.0,9.8,4.0,2.0,2.0,740.0,Western Metropolitan
Brunswick West,3,h,1000000.0,5.2,3.0,1.0,2.0,399.0,Northern Metropolitan
Wollert,4,h,595000.0,25.5,4.0,2.0,2.0,448.0,Northern Metropolitan
Bentleigh,4,h,1410000.0,11.4,4.0,3.0,4.0,623.0,Southern Metropolitan
Keilor East,3,t,680000.0,12.8,3.0,2.0,2.0,224.0,Western Metropolitan
Bentleigh East,3,h,1405000.0,13.9,3.0,1.0,1.0,764.0,Southern Metropolitan
Hawthorn,3,h,1300000.0,4.6,3.0,2.0,1.0,341.0,Southern Metropolitan
Thomastown,3,h,632500.0,15.3,3.0,1.0,2.0,536.0,Northern Metropolitan
Ascot Vale,3,h,971000.0,5.9,3.0,2.0,2.0,285.0,Western Metropolitan
Yarraville,3,h,872500.0,7.0,3.0,1.0,2.0,189.0,Western Metropolitan
Yarraville,2,h,650000.0,7.0,2.0,1.0,2.0,304.0,Western Metropolitan
Sydenham,3,h,620000.0,18.0,3.0,2.0,2.0,360.0,Western Metropolitan
St Kilda,3,h,1678000.0,6.1,3.0,2.0,2.0,361.0,Southern Metropolitan
Albion,2,t,300000.0,13.9,2.0,1.0,1.0,74.0,Western Metropolitan
Hughesdale,2,h,720000.0,13.0,2.0,1.0,2.0,795.0,Southern Metropolitan
Brunswick,4,h,1755000.0,5.2,4.0,2.0,1.0,354.0,Northern Metropolitan
West Footscray,3,h,915000.0,6.4,3.0,1.0,2.0,447.0,Western Metropolitan
Yarraville,3,h,892000.0,7.0,3.0,1.0,2.0,449.0,Western Metropolitan
Albion,3,h,700000.0,13.9,3.0,1.0,2.0,697.0,Western Metropolitan
Collingwood,1,u,415000.0,1.6,1.0,1.0,1.0,3701.0,Northern Metropolitan
Keilor East,3,t,480000.0,12.8,3.0,2.0,1.0,184.0,Western Metropolitan
Newport,3,h,1199000.0,8.4,3.0,1.0,3.0,506.0,Western Metropolitan
Coburg,4,h,1155000.0,7.8,4.0,1.0,2.0,370.0,Northern Metropolitan
Altona,2,u,406000.0,13.8,2.0,1.0,1.0,65.0,Western Metropolitan
Tarneit,3,h,451500.0,18.4,3.0,1.0,1.0,346.0,Western Metropolitan
Port Melbourne,4,h,2105000.0,3.8,4.0,2.0,3.0,611.0,Southern Metropolitan
Kensington,1,u,370000.0,4.2,1.0,1.0,1.0,0.0,Northern Metropolitan
Pascoe Vale,3,u,630000.0,8.5,3.0,1.0,1.0,365.0,Northern Metropolitan
Point Cook,5,h,660000.0,14.7,5.0,2.0,2.0,571.0,Western Metropolitan
